10/19/2015 18:11:23 - 150273	N	2317,1,5,0,0,0,0,prt_in
10/19/2015 18:11:27 - 150230	S	7137,10,prontera
10/19/2015 18:11:36 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:11:36 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:11:36 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:11:36 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:11:36 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:11:37 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:37 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:38 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:38 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:38 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:39 - 150273	N	985,-1,0,0,0,0,0,prt_in
10/19/2015 18:11:39 - 150273	N	5160,-1,0,0,0,0,0,prt_in
10/19/2015 18:11:39 - 150273	N	5160,1,1,0,0,0,0,prt_in
10/19/2015 18:11:41 - 150273	N	985,-1,0,0,0,0,0,prt_in
10/19/2015 18:11:41 - 150273	N	5160,-1,1,0,0,0,0,prt_in
10/19/2015 18:11:41 - 150273	N	5160,1,2,0,0,0,0,prt_in
10/19/2015 18:11:49 - 1032	M	929,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	M	912,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	M	930,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	M	509,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	M	2612,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	M	639,-1,moc_pryd03
10/19/2015 18:11:49 - 1032	L	930,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:49 - 1032	L	756,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:49 - 1032	L	934,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:49 - 1032	L	525,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:49 - 1032	L	508,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:52 - 150353	P	639,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:11:53 - 150353	P	2612,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:12:04 - 1161	M	1052,-1,prt_sewb2
10/19/2015 18:12:04 - 1161	M	910,-1,prt_sewb2
10/19/2015 18:12:04 - 1161	M	938,-1,prt_sewb2
10/19/2015 18:12:04 - 1161	M	713,-1,prt_sewb2
10/19/2015 18:12:04 - 1161	M	630,-1,prt_sewb2
10/19/2015 18:12:04 - 1161	M	645,-1,prt_sewb2
10/19/2015 18:12:04 - 1051	L	910,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:04 - 1051	L	645,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:05 - 1051	L	1052,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:05 - 1051	L	938,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:05 - 1051	L	713,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:05 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:13 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:12:13 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:12:13 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:12:13 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:12:13 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:12:14 - 1699	M	603,-1,tha_t02
10/19/2015 18:12:14 - 1699	M	644,-1,tha_t02
10/19/2015 18:12:14 - 1699	M	2610,-1,tha_t02
10/19/2015 18:12:17 - 150273	C	656,-1,0,0,0,0,0,ama_dun01
10/19/2015 18:12:25 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:12:25 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:12:25 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:12:25 - 1041	M	2611,-1,moc_pryd03
10/19/2015 18:12:25 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:12:25 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:12:27 - 150353	P	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:12:27 - 1697	M	911,-1,tha_t02
10/19/2015 18:12:27 - 1697	M	717,-1,tha_t02
10/19/2015 18:12:27 - 1697	M	991,-1,tha_t02
10/19/2015 18:12:27 - 1697	M	4389,-1,tha_t02
10/19/2015 18:12:27 - 1161	M	1052,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	910,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	938,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	970,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	713,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	630,-1,prt_sewb2
10/19/2015 18:12:27 - 1161	M	645,-1,prt_sewb2
10/19/2015 18:12:28 - 1051	L	970,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:28 - 1051	L	938,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:28 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:28 - 1051	L	713,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:28 - 1051	L	1052,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:28 - 1051	L	910,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:29 - 1051	L	645,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:12:29 - 150353	P	2611,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:12:32 - 150353	P	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:12:33 - 1699	M	603,-1,tha_t02
10/19/2015 18:12:33 - 1699	M	644,-1,tha_t02
10/19/2015 18:12:33 - 1699	M	2610,-1,tha_t02
10/19/2015 18:12:43 - 1060	M	948,-1,pvp_n_1-2
10/19/2015 18:12:43 - 1060	M	919,-1,pvp_n_1-2
10/19/2015 18:12:43 - 1060	M	740,-1,pvp_n_1-2
10/19/2015 18:12:43 - 1060	M	516,-1,pvp_n_1-2
10/19/2015 18:12:43 - 1060	M	518,-1,pvp_n_1-2
10/19/2015 18:12:43 - 1060	M	756,-1,pvp_n_1-2
10/19/2015 18:12:47 - 1404	M	7152,-1,ama_dun01
10/19/2015 18:12:47 - 1404	M	7153,-1,ama_dun01
10/19/2015 18:12:47 - 1404	M	509,-1,ama_dun01
10/19/2015 18:12:47 - 1404	M	1000,-1,ama_dun01
10/19/2015 18:12:50 - 150273	P	1000,1,0,0,0,0,0,ama_dun01
10/19/2015 18:12:50 - 1060	M	948,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	2289,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	919,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	740,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	516,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	518,-1,pvp_n_1-2
10/19/2015 18:12:50 - 1060	M	756,-1,pvp_n_1-2
10/19/2015 18:12:56 - 150273	P	7153,1,0,0,0,0,0,ama_dun01
10/19/2015 18:12:56 - 150273	P	7152,1,0,0,0,0,0,ama_dun01
10/19/2015 18:12:57 - 150273	P	509,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:03 - 1699	M	603,-1,tha_t02
10/19/2015 18:13:03 - 1699	M	644,-1,tha_t02
10/19/2015 18:13:03 - 1699	M	2610,-1,tha_t02
10/19/2015 18:13:03 - 1699	M	4387,-1,tha_t02
10/19/2015 18:13:08 - 1191	M	617,-1,tha_t02
10/19/2015 18:13:08 - 1191	M	603,-1,tha_t02
10/19/2015 18:13:08 - 1191	M	1065,-1,tha_t02
10/19/2015 18:13:08 - 1191	M	611,-1,tha_t02
10/19/2015 18:13:08 - 1191	M	757,-1,tha_t02
10/19/2015 18:13:10 - 150075	P	644,1,0,0,0,0,0,tha_t02
10/19/2015 18:13:10 - 150075	P	617,1,0,0,0,0,0,tha_t02
10/19/2015 18:13:24 - 150075	P	4387,1,0,0,0,0,0,tha_t02
10/19/2015 18:13:27 - 150075	C	617,-1,0,0,0,0,0,tha_t02
10/19/2015 18:13:27 - 150075	N	982,1,tha_t02
10/19/2015 18:13:32 - 1403	M	998,-1,ama_dun01
10/19/2015 18:13:32 - 1403	M	7126,-1,ama_dun01
10/19/2015 18:13:32 - 1403	M	508,-1,ama_dun01
10/19/2015 18:13:32 - 1403	M	549,-1,ama_dun01
10/19/2015 18:13:32 - 1403	M	525,-1,ama_dun01
10/19/2015 18:13:41 - 1699	M	603,-1,tha_t02
10/19/2015 18:13:41 - 1699	M	644,-1,tha_t02
10/19/2015 18:13:41 - 1699	M	2417,-1,tha_t02
10/19/2015 18:13:41 - 1699	M	2610,-1,tha_t02
10/19/2015 18:13:41 - 150273	P	998,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:42 - 150273	P	7126,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:42 - 1005	M	913,-1,moc_pryd01
10/19/2015 18:13:42 - 1005	M	601,-1,moc_pryd01
10/19/2015 18:13:42 - 1005	M	514,-1,moc_pryd01
10/19/2015 18:13:42 - 1005	M	507,-1,moc_pryd01
10/19/2015 18:13:42 - 1005	M	645,-1,moc_pryd01
10/19/2015 18:13:42 - 150273	P	549,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:43 - 150273	P	525,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:43 - 150273	P	508,1,0,0,0,0,0,ama_dun01
10/19/2015 18:13:48 - 1051	M	955,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	M	2304,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	M	507,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	M	909,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	M	2303,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	M	1002,-1,prt_sewb2
10/19/2015 18:13:48 - 1051	L	630,-1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:48 - 1051	L	970,-1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:48 - 1051	L	630,-1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:48 - 1051	L	910,-1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:48 - 1051	L	645,-1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:49 - 1031	M	938,-1,moc_pryd01
10/19/2015 18:13:49 - 1031	M	910,-1,moc_pryd01
10/19/2015 18:13:49 - 1031	M	511,-1,moc_pryd01
10/19/2015 18:13:49 - 1031	M	514,-1,moc_pryd01
10/19/2015 18:13:49 - 1031	M	512,-1,moc_pryd01
10/19/2015 18:13:50 - 1195	M	1097,-1,tha_t02
10/19/2015 18:13:50 - 1195	M	7015,-1,tha_t02
10/19/2015 18:13:50 - 1195	M	1006,-1,tha_t02
10/19/2015 18:13:50 - 1051	L	2304,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:50 - 1051	L	507,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:50 - 1051	L	910,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	955,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	909,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	2303,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	645,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:51 - 1051	L	1002,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:52 - 1051	L	970,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:52 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:13:54 - 1699	M	603,-1,tha_t02
10/19/2015 18:13:54 - 1699	M	644,-1,tha_t02
10/19/2015 18:13:54 - 1699	M	2404,-1,tha_t02
10/19/2015 18:13:54 - 1699	M	2610,-1,tha_t02
10/19/2015 18:13:59 - 1699	M	603,-1,tha_t02
10/19/2015 18:13:59 - 1699	M	644,-1,tha_t02
10/19/2015 18:13:59 - 1699	M	2610,-1,tha_t02
10/19/2015 18:14:02 - 1028	M	932,-1,moc_pryd02
10/19/2015 18:14:02 - 1028	M	756,-1,moc_pryd02
10/19/2015 18:14:02 - 1028	M	1214,-1,moc_pryd02
10/19/2015 18:14:02 - 1028	M	507,-1,moc_pryd02
10/19/2015 18:14:02 - 1028	M	1201,-1,moc_pryd02
10/19/2015 18:14:02 - 1028	M	1216,-1,moc_pryd02
10/19/2015 18:14:02 - 1161	M	1052,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	910,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	938,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	970,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	713,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	630,-1,prt_sewb2
10/19/2015 18:14:02 - 1161	M	645,-1,prt_sewb2
10/19/2015 18:14:05 - 1699	M	603,-1,tha_t02
10/19/2015 18:14:05 - 1699	M	644,-1,tha_t02
10/19/2015 18:14:05 - 1699	M	2506,-1,tha_t02
10/19/2015 18:14:05 - 1699	M	2417,-1,tha_t02
10/19/2015 18:14:05 - 1699	M	2610,-1,tha_t02
10/19/2015 18:14:06 - 1016	M	932,-1,moc_pryd02
10/19/2015 18:14:06 - 1016	M	756,-1,moc_pryd02
10/19/2015 18:14:06 - 1016	M	1708,-1,moc_pryd02
10/19/2015 18:14:06 - 1016	M	1752,-1,moc_pryd02
10/19/2015 18:14:06 - 1016	M	507,-1,moc_pryd02
10/19/2015 18:14:06 - 1016	M	1701,-1,moc_pryd02
10/19/2015 18:14:09 - 1403	M	998,-1,ama_dun01
10/19/2015 18:14:09 - 1403	M	7126,-1,ama_dun01
10/19/2015 18:14:09 - 1403	M	508,-1,ama_dun01
10/19/2015 18:14:09 - 1403	M	549,-1,ama_dun01
10/19/2015 18:14:09 - 1403	M	525,-1,ama_dun01
10/19/2015 18:14:10 - 150273	P	525,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:11 - 150273	P	7126,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:11 - 150273	P	998,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:12 - 150273	P	549,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:13 - 150273	P	508,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:22 - 1403	M	998,-1,ama_dun01
10/19/2015 18:14:22 - 1403	M	7126,-1,ama_dun01
10/19/2015 18:14:22 - 1403	M	508,-1,ama_dun01
10/19/2015 18:14:22 - 1403	M	549,-1,ama_dun01
10/19/2015 18:14:22 - 1403	M	525,-1,ama_dun01
10/19/2015 18:14:24 - 150273	P	7126,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:24 - 150273	P	549,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:25 - 150273	P	998,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:25 - 150273	P	508,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:26 - 150273	P	525,1,0,0,0,0,0,ama_dun01
10/19/2015 18:14:30 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:30 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:30 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:30 - 1041	M	2611,-1,moc_pryd03
10/19/2015 18:14:30 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:30 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:32 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:32 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:32 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:32 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:32 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:33 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:33 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:33 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:33 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:33 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:33 - 1041	M	2611,-1,moc_pryd03
10/19/2015 18:14:33 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:33 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:33 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:34 - 1032	L	2611,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:35 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:35 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:35 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:35 - 1032	L	2611,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:36 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:36 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:36 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:36 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:36 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:36 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:36 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:36 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:37 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:37 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:37 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:38 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:38 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:39 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:39 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:39 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:39 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:39 - 1041	M	4106,-1,moc_pryd03
10/19/2015 18:14:39 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1032	L	4106,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:39 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:41 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	2604,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	2611,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:41 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:42 - 1175	M	1016,-1,prt_sewb2
10/19/2015 18:14:42 - 1175	M	919,-1,prt_sewb2
10/19/2015 18:14:42 - 1175	M	949,-1,prt_sewb2
10/19/2015 18:14:42 - 1175	M	528,-1,prt_sewb2
10/19/2015 18:14:42 - 1032	L	2611,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:43 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:43 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:43 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:44 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:44 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:44 - 1032	L	2604,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:44 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:14:44 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:14:44 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:14:44 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:14:44 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:14:44 - 1041	M	4106,-1,moc_pryd03
10/19/2015 18:14:46 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:46 - 1032	L	525,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:47 - 1032	L	934,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:47 - 1032	L	756,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:47 - 1032	L	508,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:47 - 1032	L	4106,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:48 - 1032	M	929,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	M	912,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	M	930,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	M	509,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	M	2612,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	M	639,-1,moc_pryd03
10/19/2015 18:14:48 - 1032	L	930,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:48 - 1032	L	912,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:49 - 150196	S	13000,1,ein_in01
10/19/2015 18:14:49 - 150196	S	1249,1,ein_in01
10/19/2015 18:14:49 - 150196	S	1248,1,ein_in01
10/19/2015 18:14:49 - 150196	S	1247,1,ein_in01
10/19/2015 18:14:50 - 1032	M	929,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	M	912,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	M	930,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	M	509,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	M	2612,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	M	639,-1,moc_pryd03
10/19/2015 18:14:50 - 1032	L	525,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	2604,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	930,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	525,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	934,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	756,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	508,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	4106,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	930,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:50 - 1032	L	912,-1,0,0,0,0,0,moc_pryd03
10/19/2015 18:14:55 - 1051	L	1016,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:55 - 1051	L	919,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:55 - 1051	L	528,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:55 - 1051	L	1052,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:55 - 1051	L	970,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:56 - 1051	L	713,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:56 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:56 - 1051	L	910,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:56 - 1051	L	938,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:56 - 1051	L	645,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:57 - 1051	L	949,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:14:58 - 150048	P	4106,1,0,0,0,0,0,moc_pryd03
10/19/2015 18:15:13 - 1404	M	7152,-1,ama_dun01
10/19/2015 18:15:13 - 1404	M	7153,-1,ama_dun01
10/19/2015 18:15:13 - 1404	M	509,-1,ama_dun01
10/19/2015 18:15:13 - 1404	M	1000,-1,ama_dun01
10/19/2015 18:15:13 - 1404	M	12127,-1,ama_dun01
10/19/2015 18:15:15 - 150273	P	12127,1,0,0,0,0,0,ama_dun01
10/19/2015 18:15:16 - 150273	P	509,1,0,0,0,0,0,ama_dun01
10/19/2015 18:15:16 - 150273	P	7153,1,0,0,0,0,0,ama_dun01
10/19/2015 18:15:17 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:15:17 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:15:17 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:15:17 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:15:17 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:15:17 - 1041	M	4106,-1,moc_pryd03
10/19/2015 18:15:17 - 150273	P	1000,1,0,0,0,0,0,ama_dun01
10/19/2015 18:15:22 - 1161	M	1052,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	910,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	938,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	970,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	713,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	630,-1,prt_sewb2
10/19/2015 18:15:22 - 1161	M	645,-1,prt_sewb2
10/19/2015 18:15:22 - 1051	L	970,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:22 - 1051	L	713,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:22 - 1051	L	645,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:22 - 1699	M	603,-1,tha_t02
10/19/2015 18:15:22 - 1699	M	644,-1,tha_t02
10/19/2015 18:15:22 - 1699	M	2417,-1,tha_t02
10/19/2015 18:15:22 - 1699	M	2610,-1,tha_t02
10/19/2015 18:15:22 - 1051	L	1052,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:22 - 1051	L	938,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:23 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:15:23 - 1041	M	756,-1,moc_pryd03
10/19/2015 18:15:23 - 1041	M	934,-1,moc_pryd03
10/19/2015 18:15:23 - 1041	M	2611,-1,moc_pryd03
10/19/2015 18:15:23 - 1041	M	525,-1,moc_pryd03
10/19/2015 18:15:23 - 1041	M	508,-1,moc_pryd03
10/19/2015 18:15:23 - 1051	L	910,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:23 - 1051	L	630,1,0,0,0,0,0,prt_sewb2
10/19/2015 18:15:25 - 1041	M	930,-1,moc_pryd03
10/19/2015 18:15:25 - 1041	M	756,-1,moc_pryd03
